"Time","Patch","Age","myID","momID","dadID","Mate"
110,1,16,2467816,2101469,2114635,2202614
110,1,15,2485643,2214382,2036297,2442172
111,1,10,2636998,2213963,1986395,2219321
111,1,9,2654093,2433466,2386635,2567221
111,1,10,2621701,2124318,1973879,2371627
111,1,22,2326742,1602012,1606304,2088624
111,1,31,2115305,1797158,1030701,2020347
111,1,9,2647903,2406017,2333480,2605070
111,1,11,2620280,2415068,2244233,2584486
111,1,19,2404344,2006545,1545516,2271582
111,1,8,2676373,2350199,2082788,2332756
111,1,19,2411009,1703619,896076,2209967
111,1,14,2538309,2243072,2230356,2251370
111,1,48,1689357,1259262,1187568,1548276
111,1,9,2646319,2406345,2226545,2500589
112,1,17,2478656,2153150,1986395,2009306
112,1,9,2686080,2245003,2247682,2348947
112,1,11,2635163,2362305,2365749,2608131
112,1,11,2641436,2363657,2343409,2284957
112,1,20,2402308,2145508,1992363,2069958
112,1,16,2505422,2257279,1987342,2426299
112,1,8,2710095,2466656,2290986,2574536
112,1,11,2621444,2355622,2229805,2546497
112,1,11,2638089,2061919,1647850,2640731
112,1,25,2273509,1790152,1754160,2114635
112,1,10,2646665,2147043,1485145,2501351
112,1,29,2187421,1831989,1723605,2175727
112,1,8,2698091,2465416,2414328,2625077
112,1,21,2394971,1326521,892517,2058745
112,1,16,2517515,1740645,1660496,2399323
112,1,17,2483140,2158502,2082235,2402929
112,1,21,2396033,2051654,1904514,2379782
112,1,10,2660866,2303660,2088624,2115161
113,1,14,2590511,2238592,1402871,2585203
113,1,11,2649265,2386825,2328172,2607989
113,1,8,2724548,2222531,2140841,2734351
113,1,15,2565464,2115305,2020347,2165858
113,1,8,2738317,2319206,1508208,2650465
113,1,12,2621365,1611613,1501712,2549862
113,1,11,2650261,2417657,1752825,2500589
113,1,12,2639530,2399272,2310455,2471417
113,1,11,2663610,2319206,1508208,2321591
113,1,25,2314480,1970724,1884264,2289119
114,1,8,2747412,2189530,1883181,2440304
114,1,18,2501126,1979291,1941351,2296171
114,1,10,2707340,2336154,2333841,2499048
114,1,14,2598626,2354132,1958508,2614567
114,1,8,2765128,2536230,2393938,2281010
114,1,8,2761745,2451513,2339798,2406076
114,1,9,2731263,2436470,2401960,2722187
115,1,8,2776203,1959284,1736135,2088624
115,1,10,2743967,2544162,2497615,2650288
115,1,18,2546545,2327298,2231965,2206587
115,1,12,2690340,2254340,2140744,2587368
115,1,13,2650616,2237605,1952414,2575965
115,1,13,2663030,2259798,2117845,2648622
115,1,13,2666050,2307356,1863215,1847735
115,1,24,2385830,1802598,1467832,2251151
116,1,25,2379605,1749216,1665377,1746744
116,1,22,2469574,2077468,1968767,1757054
116,1,9,2779013,2388259,2265108,2178437
116,1,20,2504269,2247686,2244233,2467936
116,1,16,2600941,2190952,2136831,2066619
116,1,9,2780046,2483663,2149671,2777002
116,1,37,2098427,1893949,1827449,1811656
117,1,9,2802515,2483893,1662667,2027552
117,1,23,2453016,1747042,1754334,2205176
117,1,11,2759600,2517138,2305219,2644691
117,1,8,2823860,2372599,2125347,2826862
117,1,9,2815098,1572760,1559163,2791369
117,1,39,2060227,1651315,1495006,1871958
117,1,21,2504380,2077721,2045154,2502584
117,1,26,2393536,1942059,1800777,1574679
117,1,13,2700410,2116362,1742322,2708401
117,1,11,2755558,1756753,1637122,2617254
118,1,20,2561552,2288214,1967904,2501918
118,1,9,2822895,2326809,2215856,2603704
118,1,11,2772541,2532926,1517948,2781639
118,1,21,2546423,2337913,2235427,2479496
118,1,22,2520752,2155268,2121773,2506353
118,1,9,2833463,2086638,2060458,2841716
118,1,27,2391671,2057450,1862619,2229641
118,1,33,2232445,1989340,1627484,1963549
118,1,56,1666754,1474941,1323773,1600705
118,1,26,2402975,1854244,1458980,2251020
118,1,32,2259033,1891408,1697740,1862019
118,1,11,2779002,2388259,2265108,2750688
118,1,13,2730927,2320287,1758156,1662667
118,1,18,2598982,2384248,2167337,2082667
118,1,22,2517712,2238113,2199682,2283127
118,1,10,2795852,2477535,2316746,2802302
118,1,10,2805000,2548921,2064493,2650465
119,1,9,2864319,2657189,2465104,2424906
119,1,25,2475050,2265976,2267646,2384325
119,1,8,2878373,2636998,2219321,2776846
119,1,17,2660219,2437649,2447895,2505545
119,1,14,2739729,2296998,2068107,2635868
119,1,8,2879884,2031871,1718358,2836027
119,1,62,1550461,1288935,1269509,1216314
119,1,27,2401540,1923156,1908160,2133910
120,1,8,2899956,2372981,2352943,2343165
120,1,13,2774010,2471860,2220987,2751164
120,1,11,2842113,2642723,2499768,2180778
120,1,11,2837627,2178395,2140295,2575616
120,1,26,2464961,2198934,1895676,2448793
120,1,37,2176019,1963853,1963464,2192852
120,1,33,2295389,1986975,1884264,2001666
120,1,17,2683246,2356650,2370349,2254808
120,1,10,2853349,2640855,2518963,2584586
120,1,15,2737628,2333674,2299324,2101647
120,1,8,2892487,2536919,1745977,2501609
121,1,16,2726000,2275425,2265481,2367328
121,1,21,2615112,2291815,2149447,2602665
121,1,26,2499143,2278295,1799327,2462067
121,1,9,2902068,2453016,2205176,2893503
121,1,12,2822490,2543559,2444119,2752619
121,1,20,2629397,2274332,2026416,2632728
121,1,10,2878915,2571948,1987342,2485468
121,1,12,2831576,2494019,2269123,2024023
121,1,8,2917679,2644783,1435522,2934050
